block,plot,n,Order,T_mean,SPEI_mean,P_mean,Driest,miu_mix,miu_mono,evenness_mix,evenness_mono,CorS_mono,cov.mono,NBE.F,SE,CE,CV.mix,CV.mono,CV.avg,CVS.mix,CVS.mono,phi.mix,phi.mono,AE.SpVar,SE.SpVar,AE.Syn,SE.Syn,Richness,NIIE,NIDE,NBE,NIDE.SpVar,NIDE.Syn,NIIE.Syn,NIIE.SpVar
B4,B4A08,8,9,9.874044512,-0.23300125,489.06,-1.2581535,171.5721,106.5496913,0.680003003,0.787497068,-0.017063937,-4.097819931,1.610254314,0.348677926,0.261576388,0.29048604,0.265822419,0.746669192,0.601720912,0.477454526,0.482758757,0.556749186,0.394691756,-0.134423231,-0.430347235,0.182214436,8,0.356010964,1.09278232,0.389042487,1.260268525,0.867102763,0.556749186,0.639445863
B4,B4A08,8,10,9.902422496,-0.753896933,465.3,-1.549352083,157.3508,98.89669125,0.670981689,0.779728571,0.123579395,-3.541682463,1.59106233,0.368922351,0.222139979,0.435515889,0.386823658,0.81386,0.670205399,0.563176414,0.649824501,0.686860544,0.245958618,-0.055913399,-0.222256373,0.117322299,8,0.475295085,1.125877075,0.53512384,1.190045219,0.946079239,0.686860544,0.69198193
B4,B4A08,8,11,10.07977113,-0.66072695,479.18,-1.549352083,153.0582,93.97819125,0.653949516,0.765585438,0.161197645,-3.421430988,1.628656585,0.403987848,0.224668737,0.432574848,0.368048721,0.861262507,0.793453784,0.606415966,0.54517964,0.606924523,0.372228976,-0.063797424,-0.321285422,0.12816716,8,0.427336286,1.175319526,0.502256681,1.308431552,0.898265961,0.606924523,0.704101202
B4,B4A08,8,12,10.40158828,-0.659007883,433.66,-1.549352083,156.2602,82.16619125,0.676899692,0.732014512,0.186056411,-2.271505775,1.90175786,-3.207253556,4.109011415,0.431265064,0.486351476,0.855288328,0.961878532,0.661771503,0.448357094,0.73492357,0.485969166,-0.032478757,-0.593344327,-0.034466496,8,0.568640375,0.886735387,0.504233543,1.453490408,0.610073092,0.73492357,0.773740833
B4,B4A08,8,13,10.44274379,-0.63677245,405.7,-1.549352083,131.7764,65.4595,0.610099997,0.73338316,0.031260468,-1.645731136,2.013098175,0.313945788,0.699152388,0.358553512,0.378974059,0.808569238,0.796796309,0.632580758,0.449993942,0.59909198,0.208248435,0.051347749,-0.075085008,-0.360723773,8,0.468697102,0.946116241,0.44344194,1.259596184,0.751126633,0.59909198,0.782345812
B4,B4A08,8,14,10.50580274,-0.40832675,433.38,-1.549352083,132.1654,63.871825,0.538583776,0.776311472,-0.007633566,-0.979485807,2.06922849,0.91923967,0.14998882,0.356305355,0.384306646,0.843132503,0.654433617,0.735786256,0.54444843,0.522307453,-0.070442244,-0.040123343,0.099298324,-0.01271996,8,0.455808126,0.927138158,0.422597106,0.889434413,1.042390697,0.522307453,0.872681642
B4,B4A08,8,15,10.3969538,-0.071427333,478.2,-0.440715583,158.5204,74.242825,0.625532203,0.797624276,-0.06498599,-0.919456735,2.135161209,0.85130986,0.283851349,0.23401931,0.370206787,0.84164379,0.722410303,0.754952623,0.323942376,0.490370886,0.043925492,-0.087030608,-0.50746183,-0.056136734,8,0.439861603,0.632131333,0.278050302,0.956894884,0.660606869,0.490370886,0.896997794
B4,B4A10,6,1,9.781826021,0.518395017,524.6,-0.623814083,354.1592408,197.8230406,0.425902287,0.816920549,0.230117785,-3.78584102,1.790283072,0.135018124,0.655264948,0.993731924,0.497037289,0.804927831,1.282243938,0.709240266,0.774994441,0.700802413,0.616339374,0.191572557,-0.622232945,0.845175332,8,0.617492985,1.999310606,1.234560275,1.807911931,1.105867256,0.700802413,0.881122802
B4,B4A10,6,2,9.743528589,0.481813883,543.3,-0.623814083,189.1601075,140.5777969,0.65299565,0.801729975,0.096708992,1.216643094,1.345590212,-0.07936947,0.424959682,0.297045427,0.48098345,0.623587048,0.851902222,0.666859994,0.348684883,0.721266015,0.366913463,-0.089430588,-1.36704915,0.600758076,8,0.771317256,0.617579309,0.476349578,1.277482875,0.483434511,0.721266015,1.069393594
B4,B4A10,6,3,9.733660157,0.201212317,553.4,-0.623814083,224.3407,117.2370688,0.71749489,0.825376821,0.141248802,-2.059443518,1.913564561,0.151626742,0.761937819,0.512053351,0.274893954,0.5382139,0.877281177,0.450381462,0.583682136,0.610358057,1.080733429,-0.132870893,-0.304264083,0.218763516,8,0.510752238,1.862730497,0.95139377,1.947862536,0.956294637,0.610358057,0.836807563
B4,B4A10,6,4,9.519113581,0.1530159,594.28,-0.623814083,230.6617,113.9538813,0.682793795,0.80379379,0.291226377,-3.856675055,2.024167123,0.204152455,0.820014669,0.466887701,0.289033023,0.570446116,0.713192964,0.401225243,0.654644289,0.720375969,0.856377481,-0.078839859,-0.27415489,0.09998808,8,0.506678922,1.615343797,0.818460654,1.777537623,0.908753647,0.720375969,0.703353449
B4,B4A10,6,5,9.507727826,0.469598267,593.18,-0.623814083,231.2586,101.9425063,0.626287486,0.802946064,0.250881207,-3.850931262,2.26851986,0.533980725,0.734539134,0.465068886,0.302450897,0.614368954,0.623404985,0.42549135,0.746014063,0.71082737,0.486541139,-0.021399755,0.097363703,0.004088727,8,0.492295216,1.537667404,0.756986308,1.465141384,1.049501038,0.71082737,0.69256649
B4,B4A10,6,6,9.336048779,0.484303917,549.74,-0.550285833,239.6655333,99.97838125,0.569450453,0.790180138,0.127897408,-5.005696684,2.397173572,0.712036665,0.685136907,0.459665135,0.286174708,0.674843582,0.749210917,0.424504628,0.613532351,0.674138017,0.810301526,-0.045395168,-0.484201795,0.312482026,8,0.424060798,1.606239552,0.681143227,1.764906357,0.910099023,0.674138017,0.629041513
B4,B4A10,6,7,9.195238759,0.102059667,540.84,-0.550285833,250.9642667,105.461225,0.503838472,0.788988697,-0.02106843,-8.162088348,2.379682833,0.726729981,0.652952852,0.404245153,0.199839254,0.761427204,0.641555931,0.374456147,0.630101186,0.533678659,0.741935113,-0.028634543,-0.330101543,0.724095597,8,0.262453526,2.022851585,0.530904531,1.71330057,1.180675253,0.533678659,0.491781939
B4,B4A10,6,8,9.413262924,0.1212659,533.94,-0.550285833,237.8913,100.2416313,0.3902696,0.784942113,-0.0459832,-9.540873804,2.373178659,0.673016452,0.700162207,0.325255645,0.156385392,0.878169668,0.653966564,0.402275886,0.497358217,0.388751594,0.88227806,-0.256611229,-1.691685944,2.32848072,8,0.178081067,2.079833933,0.370379047,1.62566683,1.279372806,0.388751594,0.458084469
B4,B4A10,6,9,9.874044512,-0.23300125,489.06,-1.2581535,284.459,88.85838125,0.296623635,0.774400242,-0.021458435,-4.921575959,3.201262458,1.259117237,0.942145222,0.265055083,0.328179614,0.780089334,0.455279428,0.50315564,0.58218111,0.652242743,0.293485274,-0.388637166,-0.896956402,0.693661707,8,0.420694913,0.807652491,0.339775294,0.904848108,0.8925835,0.652242743,0.644997461
B4,B4A10,6,10,9.902422496,-0.753896933,465.3,-1.549352083,286.043,79.26688125,0.21487885,0.765454605,0.066194409,-3.832280413,3.608606716,1.633757477,0.974849238,0.257145318,0.482955714,0.895267189,0.293499736,0.653534428,0.876134752,0.738990469,-0.125357946,-0.425545995,-0.182633211,0.58824095,8,0.539454276,0.532440783,0.287227457,0.449096058,1.185583291,0.738990469,0.729988138
B4,B4A10,6,11,10.07977113,-0.66072695,479.18,-1.549352083,313.589,66.24563125,0.279345391,0.737717533,0.043190038,-6.088232359,4.733731026,2.187071769,1.546659257,0.303087681,0.450733966,1.107801613,0.370841617,0.648282076,0.817296839,0.695274453,0.064783371,-0.492745934,0.128324049,0.253482015,8,0.406872458,0.672431422,0.273593826,0.572037437,1.175502473,0.695274453,0.585196906
B4,B4A10,6,12,10.40158828,-0.659007883,433.66,-1.549352083,335.0484,60.85290625,0.272238623,0.653292338,0.059387523,-6.842025192,5.505873436,-20.55198343,25.05785687,0.225059308,0.443609216,1.128087469,0.288553083,0.565910112,0.779958078,0.783886357,-0.086155523,-0.4039524,0.294928793,-0.304926253,8,0.393240089,0.507336862,0.199505193,0.509892078,0.994988713,0.783886357,0.501654462
B4,B4A10,6,13,10.44274379,-0.63677245,405.7,-1.549352083,343.8077,55.3675,0.242826368,0.669507331,0.092026245,-6.054833,6.209557954,-19.43382943,24.64338738,0.230023583,0.298772999,1.071258753,0.321735082,0.524472913,0.714947159,0.569663353,-0.050037037,-0.336518352,0.003805031,0.571306552,8,0.278899003,0.769894147,0.21472271,0.613444611,1.255034495,0.569663353,0.48958565
B4,B4A10,6,14,10.50580274,-0.40832675,433.38,-1.549352083,307.961,56.108775,0.256685681,0.670497409,0.115266649,-6.894869353,5.488642374,-3.498414336,7.987056709,0.322827124,0.285658665,1.121152508,0.422669705,0.506732629,0.76378108,0.563726606,0.140553602,-0.306445671,-0.011473884,0.847169739,8,0.254790194,1.130114935,0.287942203,0.834107931,1.354878539,0.563726606,0.451974754
B4,B4A10,6,15,10.3969538,-0.071427333,478.2,-0.440715583,350.249,61.810275,0.23614919,0.679620323,-0.040220735,-6.526012072,5.66651742,0.450145934,4.216371486,0.27850933,0.170011055,0.928045128,0.399494414,0.400138395,0.697154505,0.424880634,0.526023799,-0.527633194,-1.068784164,2.76108883,8,0.183192659,1.638183651,0.300103219,0.998390605,1.640824386,0.424880634,0.431162648
B4,B4A11,2,1,9.781826021,0.518395017,524.6,-0.623814083,492.8257646,225.8920625,0.361006955,0.648796606,0.856374512,-33.42972471,2.181686949,0.512367048,0.6693199,0.691689453,0.342756861,0.502348202,0.711761188,0.354358386,0.971799903,0.967260474,1.130494075,-0.12190273,-0.022709968,0.03211815,4,0.682309321,2.018017821,1.376912369,2.008591344,1.004693078,0.967260474,0.705403911
B4,B4A11,2,2,9.743528589,0.481813883,543.3,-0.623814083,296.9974313,171.4790625,0.31728608,0.555103108,0.886765694,-10.6597592,1.731974895,0.409401765,0.32257313,0.688306361,0.428314488,0.497571982,0.772014292,0.435408362,0.891572045,0.983707538,0.800679788,-0.027598794,-0.199084702,0.020534235,4,0.860809096,1.607011623,1.383330223,1.773080993,0.906338531,0.983707538,0.875066077
B4,B4A11,2,3,9.733660157,0.201212317,553.4,-0.623814083,234.4303333,148.8009375,0.367066787,0.565638888,0.898791653,-13.4439893,1.575462744,0.314382647,0.261080097,0.724183326,0.359035152,0.455585003,0.817506281,0.365236182,0.885844357,0.983021862,1.280561276,-0.042266382,-0.208447312,0.020508012,4,0.788075001,2.017026251,1.589567965,2.238294894,0.901144106,0.983021862,0.801686139
B4,B4A11,2,4,9.519113581,0.1530159,594.28,-0.623814083,150.7223333,125.3461875,0.476766014,0.567147126,0.800962381,-8.505488459,1.202448486,0.118418405,0.084030081,0.717842067,0.446547267,0.528137909,0.824097053,0.460281929,0.87106496,0.970160328,0.802931401,-0.012513395,-0.210562883,0.016709554,4,0.845512619,1.607538819,1.359194358,1.790418006,0.897856709,0.970160328,0.871518444
B4,B4A11,2,5,9.507727826,0.469598267,593.18,-0.623814083,129.428,93.8019375,0.410825103,0.504480444,0.703248861,-8.51864355,1.379800924,0.157148695,0.222652229,0.548695681,0.487179759,0.598353083,0.751287653,0.507537864,0.730340342,0.959888501,0.493638865,-0.013379545,-0.418922005,-0.002170726,4,0.814201135,1.126269454,0.917009867,1.480259321,0.760859559,0.959888501,0.848224699
B4,B4A11,2,6,9.336048779,0.484303917,549.74,-0.550285833,175.2246667,79.34175,0.25034607,0.605819691,0.667794726,-4.743308565,2.208479983,0.655171448,0.553308535,0.687440004,0.505172498,0.592791946,0.832186895,0.533008684,0.826064443,0.94777536,0.59531614,-0.034015322,-0.281633112,0.041289212,4,0.852191906,1.360802512,1.159664886,1.561300818,0.871582527,0.94777536,0.899149674
B4,B4A11,2,7,9.195238759,0.102059667,540.84,-0.550285833,213.3373,76.9985,0.025816211,0.80244106,-0.231812509,-1.07301728,2.77066826,0.927157566,0.843510694,0.481225118,0.536402971,0.751998771,0.484713675,0.73806321,0.99280285,0.726771046,-0.325384465,-0.017878187,0.010177278,0.855905033,4,0.713302989,0.89713358,0.639928065,0.656737348,1.366046233,0.726771046,0.981468639
B4,B4A11,2,8,9.413262924,0.1212659,533.94,-0.550285833,222.4473,59.574275,0.419406671,0.816229081,-0.812205199,-9.706020751,3.733948923,0.819975028,1.913973895,0.460060277,0.18398335,0.750118271,0.66569722,0.587195252,0.691095385,0.313325676,0.322735272,-0.189045553,2.084424228,1.780588866,4,0.245272454,2.500553869,0.613316985,1.133689719,2.205677468,0.313325676,0.782803559
B4,B4A11,2,9,9.874044512,-0.23300125,489.06,-1.2581535,229.4583,53.023775,0.431622549,0.809769501,-0.817373748,-11.57784414,4.327460653,0.931941557,2.395519096,0.388850183,0.191998074,0.853370765,0.604531192,0.635018825,0.643226004,0.302350209,0.171902359,-0.219912956,1.797886712,1.728030875,4,0.224987874,2.025281684,0.455663821,0.951989403,2.127420407,0.302350209,0.744130044
B4,B4A11,2,10,9.902422496,-0.753896933,465.3,-1.549352083,207.8843,47.466775,0.461800968,0.845890165,-0.435926675,-8.235620222,4.379574976,0.877786054,2.501788923,0.509766341,0.412813744,0.947131077,0.717753644,0.773628238,0.710224665,0.533607389,0.101116546,-0.173340634,0.25190279,0.519624441,4,0.435857036,1.234857969,0.538221534,0.927775912,1.330987314,0.533607389,0.81681222
B4,B4A11,2,11,10.07977113,-0.66072695,479.18,-1.549352083,177.1793,67.078275,0.531882958,0.642364174,-0.290331154,-12.14177933,2.641381282,0.276519441,1.364861841,0.402008292,0.830757477,1.306556428,0.58232114,1.125547311,0.690354967,0.73809201,-0.462321605,-0.020311302,0.161765544,-0.286935076,4,0.635837427,0.483905716,0.307685365,0.517367093,0.935323724,0.73809201,0.861460927
B4,B4A11,2,12,10.40158828,-0.659007883,433.66,-1.549352083,202.195,84.867775,0.532290843,0.58201581,0.362440875,-26.56336419,2.38247085,0.130123388,1.252347462,0.555703839,0.760539358,1.18773755,0.718019608,0.874740489,0.773939643,0.869445701,-0.161183935,-0.01797878,-0.201754303,-0.00587345,4,0.640326104,0.730670718,0.467867534,0.820837285,0.890152935,0.869445701,0.736476243
B4,B4A11,2,13,10.44274379,-0.63677245,405.7,-1.549352083,211.43,91.023,0.194204442,0.55789026,0.295339276,-31.03036327,2.322819507,0.760274302,0.562545205,0.557065093,0.693981545,1.153277593,0.569099696,0.812370753,0.978853261,0.854267023,-0.185760681,-0.113697487,0.044494414,0.268454718,4,0.601747185,0.8027088,0.483027761,0.700541833,1.145839924,0.854267023,0.704401749
B4,B4A11,2,14,10.50580274,-0.40832675,433.38,-1.549352083,217.62,109.4095,0.29979236,0.553319605,0.229712568,-32.26339556,1.989041171,0.496931097,0.492110074,0.510492014,0.531217421,0.930912051,0.580675852,0.636025451,0.879134224,0.835214095,0.006970632,-0.09399482,-0.109102682,0.217038862,4,0.570641899,0.960985077,0.54837835,0.912975812,1.052585474,0.835214095,0.683228292
B4,B4A11,2,15,10.3969538,-0.071427333,478.2,-0.440715583,221.085,128.1545,0.435220762,0.720812414,-0.679688848,-22.93037401,1.725144259,0.356623551,0.368520709,0.483333695,0.215912093,0.665104314,0.612368699,0.486176738,0.789285434,0.444102064,0.394029549,-0.134469699,-0.025379093,2.184036996,4,0.324628917,2.238567037,0.726703593,1.259559849,1.777261349,0.444102064,0.730978176
B4,B4A14,2,1,9.781826021,0.518395017,524.6,-0.623814083,163.1454667,128.647375,0.406082806,0.400027808,0.26047739,-28.82272377,1.26816009,-0.012558672,0.280718762,0.377399154,0.57620977,0.859871969,0.413925639,0.63582757,0.911755926,0.9062359,-0.350438644,0.001441617,0.165508167,-0.153288748,2,0.670111122,0.654968335,0.438901566,0.651002973,1.006091158,0.9062359,0.739444468
B4,B4A14,2,2,9.743528589,0.481813883,543.3,-0.623814083,151.2366333,92.767375,0.471104279,0.590163077,0.430538248,-4.045842147,1.630278245,0.198843178,0.431435068,0.397909448,0.695657589,0.800195166,0.404829246,0.756582396,0.982906872,0.919473666,-0.45821909,-0.006704694,0.244379886,-0.101643246,2,0.8693599,0.571990379,0.497265499,0.535076217,1.068988606,0.919473666,0.945497334
B4,B4A14,2,3,9.733660157,0.201212317,553.4,-0.623814083,127.1999667,71.05825,0.300923009,0.645632123,0.657776654,-5.481008342,1.790080204,0.485362566,0.304717638,0.160955033,0.806763698,0.93242339,0.172723238,0.855289371,0.931866692,0.943264029,-0.768103322,-0.029949543,-0.059502955,0.03548321,2,0.865233227,0.199507034,0.172620115,0.201947135,0.98791713,0.943264029,0.917275758
B4,B4A14,2,4,9.519113581,0.1530159,594.28,-0.623814083,149.1148,99.963,0.325398214,0.569153619,0.439642081,-1.983089427,1.491699929,0.351057167,0.140642762,0.198375698,0.764242891,0.842285404,0.205854452,0.822447169,0.963669703,0.929230375,-0.744769127,-0.004935827,0.049120923,0.026377098,2,0.907344337,0.259571532,0.23552076,0.250295046,1.037062207,0.929230375,0.976447135
B4,B4A14,2,5,9.507727826,0.469598267,593.18,-0.623814083,165.0268,105.751,0.30254268,0.540093346,0.336115615,-7.561197923,1.560522359,0.378502662,0.182019697,0.268637388,0.69111591,0.830169774,0.289025325,0.758669761,0.929459687,0.910957503,-0.601523583,-0.017513131,-0.055217663,0.096251587,2,0.832499486,0.388700917,0.323593314,0.380963286,1.0203107,0.910957503,0.913873023
B4,B4A14,2,6,9.336048779,0.484303917,549.74,-0.550285833,152.564,93.268,0.345871137,0.46776064,0.042268396,-2.859509142,1.635759317,0.254847288,0.380912029,0.399036604,0.680235446,0.78443686,0.432358512,0.753777801,0.922929912,0.902434969,-0.422865929,-0.00354526,-0.053954658,0.099891864,2,0.867164052,0.586615423,0.508691807,0.573588811,1.022710715,0.902434969,0.960915835
B4,B4A14,2,7,9.195238759,0.102059667,540.84,-0.550285833,136.7013333,98.8805,0.439430709,0.430407037,0.325615031,-6.785342431,1.382490312,-0.019093068,0.40158338,0.554012489,0.587685458,0.699214862,0.644917715,0.630593219,0.859043683,0.931956513,0.022003265,0.000712641,-0.181580906,0.031229222,2,0.840493372,0.942702395,0.792335115,1.022715905,0.921763699,0.931956513,0.901859003
B4,B4A14,2,8,9.413262924,0.1212659,533.94,-0.550285833,124.9926,119.30484,0.453158529,0.590584089,0.036612227,-21.22633458,1.047674177,0.145276462,-0.097602286,0.647325249,0.431590454,0.719805691,0.73784825,0.541888898,0.87731488,0.796455613,0.405119452,-0.043496704,-0.119385499,0.332740366,2,0.599593,1.499859978,0.899305545,1.361622748,1.101523884,0.796455613,0.752826637
B4,B4A14,2,9,9.874044512,-0.23300125,489.06,-1.2581535,97.2416,85.98184,0.541406861,0.669835446,0.463165314,-18.76437483,1.130955095,0.129819199,0.001135895,0.734801464,0.527749324,0.823424188,0.86616433,0.6051877,0.848339557,0.872042383,0.488033102,-0.05680056,-0.244787352,0.191164512,2,0.640920356,1.39233047,0.89237294,1.431232542,0.972819182,0.872042383,0.734964686
B4,B4A14,2,10,9.902422496,-0.753896933,465.3,-1.549352083,53.3646,69.35484,0.745866637,0.754687661,0.742680353,-6.394335194,0.769443055,0.006040405,-0.23659735,0.529541998,0.860258079,1.000649632,0.667272005,0.908452242,0.79359241,0.946949151,-0.263794166,-0.001690607,-0.30417928,0.006510046,2,0.859699591,0.615561784,0.529198214,0.734515227,0.838051768,0.946949151,0.907862466
B4,B4A14,2,11,10.07977113,-0.66072695,479.18,-1.549352083,59.6676,47.96984,0.610739621,0.838532739,0.989086724,-3.041858839,1.243856557,0.173038513,0.070818044,0.601277319,1.25898484,1.32534834,0.806273871,1.261936438,0.745748238,0.997661057,-0.335612562,-0.025469465,-0.442319504,0.001070656,2,0.949927503,0.477589006,0.453674932,0.638917973,0.74749659,0.997661057,0.952154539
B4,B4A14,2,12,10.40158828,-0.659007883,433.66,-1.549352083,56.3476,39.70384,0.384474262,0.801078562,0.976499984,-6.488313034,1.41919774,0.332853802,0.086343938,0.661883078,1.523685886,1.694960363,0.766606954,1.531542592,0.863393001,0.994870071,-0.429266449,-0.07018792,-0.251514741,0.004669658,2,0.898950748,0.434396016,0.390500623,0.500545632,0.867844984,0.994870071,0.903586081
B4,B4A14,2,13,10.44274379,-0.63677245,405.7,-1.549352083,42.685,15.926,0.416801743,0.368537921,0.57075186,-5.076215651,2.680208464,-0.23634817,1.916556634,0.973206973,0.821812339,1.182744285,1.092562728,0.864006645,0.890756154,0.951164373,0.252932849,0.01159762,-0.117616635,-0.005369393,2,0.694835181,1.184220444,0.822838026,1.264530469,0.936490241,0.951164373,0.730510099
B4,B4A14,2,14,10.50580274,-0.40832675,433.38,-1.549352083,33.123,19.6053,0.154554572,0.206984971,0.781433157,-4.040057928,1.689492127,0.255144092,0.434348035,1.248049756,0.934609315,1.150011989,1.271570526,0.943942308,0.981502583,0.990112751,0.35183499,-0.004749987,-0.029142597,0.011825923,2,0.81269528,1.335370551,1.085249343,1.347085003,0.991303851,0.990112751,0.820810841
